Despesas por função - educação e cultura - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
MG;3133501;Itapecerica;7621427,35;6841828,59;6747563,71;6059262,75;7095617,42;8158303,49;8651785,75;9182179,14;
MG;3133600;Itapeva;4564980,82;5418800,59;6676346,78;6343045,18;;8077902,42;9402889,66;10460809,61;
MG;3133709;Itatiaiuçu;7663839,16;10145488,24;14797086,55;23380522,74;21338762,11;30663958;27341889,73;18181209,16;
MG;3133758;Itaú de Minas;8393754,06;9235357,78;10473275,35;11691996,93;13577368,29;14161809,17;14702218,78;14327261,97;
MG;3133808;Itaúna;24432347,24;24692212,76;25997183,07;30587046,14;38316005,3;36714666,28;38942531,91;43554666,43;
MG;3133907;Itaverava;1079556,72;2203944,61;2023897,55;2736444,72;2819375,83;2721439,62;2645575,14;3488729,72;
MG;3134004;Itinga;4914217,74;6289971,15;;7084006,78;8671516,61;7439216,14;10122899,75;9019979,25;
MG;3134103;Itueta;2899749,88;3288002,38;3168181,31;5685956,88;4438296,62;4417915,87;4366021,19;4309104,42;
MG;3134202;Ituiutaba;27767232;33582440;36243649;37641560,78;43349588,63;47925385,22;49180892,84;51667016,33;
MG;3134301;Itumirim;1717329,85;2071868,93;2296604,92;2602046,15;;3129254,41;3235967,18;3142270,91;
MG;3134400;Iturama;21276592,74;26496327,93;28246301,47;27118137,93;;27717244,89;28485389,18;34305799,56;
MG;3134509;Itutinga;2609128,89;3150542,83;3055688,03;3829212,4;4510063,73;3662224,81;3985696,47;3768671,97;
MG;3134608;Jaboticatubas;6463103,92;8210983,61;8611717,72;9818193,23;10388810,56;11277031,99;11272700,48;11750712,49;
MG;3134707;Jacinto;4123112,82;7499247,74;5998732,28;6198807,16;6911206,18;6732295,85;7615405,84;7635410,24;
MG;3134806;Jacuí;3037774,17;3460316,83;3626079,89;4027573,7;4385703,36;4647663,56;4563153,29;5318135,25;
MG;3134905;Jacutinga;9229090,59;10725871,42;11208664,91;13716188,95;15708451,15;16454558,74;17336511,67;18513228,62;
MG;3135001;Jaguaraçu;1950208,1;2045689,77;2965188,19;2480769,64;2253388,89;2389209,58;2589847,92;2931276,83;
MG;3135050;Jaíba;12491931,08;11997153,43;14984224,83;13255697,48;16360815,59;14638226,35;16734261,17;18911323,04;
MG;3135076;Jampruca;2031924,98;2151672,33;2364119,53;3668917,7;2516960,51;3433163,73;3511365,79;3595916,66;
MG;3135100;Janaúba;18507745,61;20765866,97;22709601,96;28876836,14;;32780518,64;40822440,54;38217967,71;
MG;3135209;Januária;13730095,13;18035806,93;24211380,75;23126973,73;24521938,53;27770246,26;6855853,59;29733737,02;
MG;3135308;Japaraíba;1780659,49;2504502,02;2371803,29;3444826,45;2723677,71;3093618,3;2936829,44;3348341,35;
MG;3135357;Japonvar;3311612,36;3948125,3;4646294,92;6266643,27;5333170,65;4858040,96;5861785,57;5972703,21;
MG;3135407;Jeceaba;7085276,06;7625793,13;6866246,88;5986559,9;8460540,24;8424622,68;10549719,89;12682148,33;
MG;3135456;Jenipapo de Minas;3250806,89;2701689,89;;4186057,13;4976563,4;4767748,99;4457186,93;5536989,81;
MG;3135506;Jequeri;3422257,08;3854335,98;5557435,66;5134948,01;5788914,58;5287861,74;6340355,1;7004358,66;
MG;3135605;Jequitaí;3410940,28;;;5046893,09;4999616,86;5015065,59;5781521,83;5135853,5;
MG;3135704;Jequitibá;2281140,82;2644927,51;2840676,88;4833582,03;3722029,59;4146381,74;4321095,79;4579519,8;
MG;3135803;Jequitinhonha;6913029,99;8664967,2;9858627,43;10092777,99;11033937,27;12451734,01;12944944,61;12912340,43;
MG;3135902;Jesuânia;2028873,13;2571445,65;2986278,93;3025694,3;3609826,17;3018604,25;3051166,55;3190906,25;
MG;3136009;Joaíma;6234760,02;7691279,7;7271970,82;8268834,75;9342223,64;11953114,48;11649518,63;11671870,38;
MG;3136108;Joanésia;2530989,12;2686936,38;2415289,97;3185267,28;3085368,81;3101723,86;3214482,86;3615300,02;
MG;3136207;João Monlevade;29530133;32397323;34248611;36003707;40234535;41552858;42010054;48133870;
MG;3136306;João Pinheiro;15166102,49;16408429,2;17281709,43;17102330,49;19656902,03;23232576,94;24644882,7;23750631,72;
MG;3136405;Joaquim Felício;2948719,42;3331007,58;4563540,55;3798668,24;4513171,4;4027501,85;4604826;4726387,02;
MG;3136504;Jordânia;3020802,88;4318096,57;3458865,68;4664364,86;4882514,33;4347698,21;4937943,24;4851542,88;
MG;3136520;José Gonçalves de Minas;2467580;2733944,99;3335635,89;4706709,56;3863559,46;4781077,22;4048890,52;4325194,46;
MG;3136553;José Raydan;2622122,79;2522683,36;2960231,13;3232486,77;3630776,78;3850175,12;3631722,52;3264542,18;
MG;3136579;Josenópolis;2605386,86;3690433,85;413273,46;3655256,3;4667906,93;3990553,75;4326103,59;4669568,85;
MG;3136603;Nova União;2146681,23;2209370,26;2947746,32;2392045,01;3295677,15;2947414,29;2769322,5;4250932,65;
MG;3136652;Juatuba;15942401,38;18269655,63;19579859,14;22062877,93;;31905607,27;30548357,41;31257686,58;
MG;3136702;Juiz de Fora;166176105,33;193612136,74;214164121,69;225929550,8;275300494,26;281894672,9;303867145,15;323989813,93;
MG;3136801;Juramento;2000000;0;0;2502163,29;2668547,46;2890034,76;2821548,97;2852775,18;
MG;3136900;Juruaia;3415565,62;4255601,62;4443567,6;5221112,63;5191862,13;5329732,2;5961515,5;6218452,93;
MG;3136959;Juvenília;2855569,65;3387234,92;3140825,09;3677721,29;4080762,5;4445028,5;3888816,91;4680783,8;
MG;3137007;Ladainha;5757803,37;6098623;10033483,93;12909955,06;10315567,48;10504787,45;10604900,15;11242434,25;
MG;3137106;Lagamar;2588601;2689075;3832348;3581000,76;3750592;4457800;4590999;4933687,42;
MG;3137205;Lagoa da Prata;10485317,49;11501176,38;14105778,23;15729397,31;16558741,82;18473048,53;19776467,6;19012229,31;
MG;3137304;Lagoa dos Patos;2109535,74;2692221,62;3169971,67;3361035,1;3444820,39;3935223,61;3430950,44;3774018,11;
MG;3137403;Lagoa Dourada;5778303,9;7778233,63;8223896,11;9691115,83;11132894,43;10536164,22;11178814,26;11121749,63;
MG;3137502;Lagoa Formosa;5523237,73;5911552,09;7735988,72;7524722,02;9443386,08;8734222,02;9686549,92;9864487,5;
MG;3137536;Lagoa Grande;3999052,96;4883907,44;4915286,7;5277729,14;6777231,77;5647059,13;6325323,72;7015154,21;
MG;3137601;Lagoa Santa;25775786,38;28946912,85;44425596,83;40834602,23;46086819;52925355,57;47414912,97;52788974,04;
MG;3137700;Lajinha;7978908,51;7867953,43;8876457,76;9878395,83;10368766,89;9033120,06;10173696,46;11162800,98;
MG;3137809;Lambari;4539444,59;4671856,4;0;7434436,64;6599376,46;9438168,02;10209322,86;9907415,11;
MG;3137908;Lamim;1596467,5;1980907,36;1993724,61;;3168647,85;2390206,44;2533034,66;2937098,05;
MG;3138005;Laranjal;2843133,29;2756040,11;2876282,82;3645027,83;;3898842,47;3923525,38;4469305,58;
MG;3138104;Lassance;3284634,18;3980890,16;4758024,62;4652564,2;4575882,61;5018554,87;5205785,71;5064305,32;
MG;3138203;Lavras;27065323,62;36360756,65;37688248,64;41764197,83;54470348,78;51847386,08;56601055,48;55823030,45;
MG;3138302;Leandro Ferreira;1159028,89;1347963;1160060,67;2015132,18;1268490,09;1509265,33;3832182,03;2635048,68;
MG;3138351;Leme do Prado;2481572,97;3370227,73;3999748,77;3572899,51;5983266,35;3836537,12;3964675,79;4776817,11;
MG;3138401;Leopoldina;12501821,7;15335966,53;18268937,56;18602176,88;20739353,25;23419684,91;26013972;25487315,92;
MG;3138500;Liberdade;1715036,63;1773090,03;2690741,03;2429295,75;2777482,14;2504338,71;3710192,12;2798078,39;
MG;3138609;Lima Duarte;4585352,93;5739938,36;6314040,13;6111323,06;7607200,42;7114365,22;7754512,04;8595858,85;
MG;3138625;Limeira do Oeste;4680870,08;4767012,43;5409947,36;5258473,58;6479872,05;;7606380,21;8458521,02;
MG;3138658;Lontra;3249918,96;3954984,4;3685850,45;4860282,2;6098957,32;6155567,05;7427832,81;5818375,19;
MG;3138674;Luisburgo;2547126,27;2454598,58;3393254,78;3868246,35;;3638705,41;4682834,27;4861923,63;
MG;3138682;Luislândia;2868714,09;3615295,74;3952820,55;3946203,87;3642315,9;3655142,55;4374064,81;4594317,98;
MG;3138708;Luminárias;2978368,81;2754097,36;4097449,7;2704089,1;2943349,52;3635426,62;3720887,34;4624502,92;
MG;3138807;Luz;6160478,12;6629234,49;8158729,47;8588613,62;8904721,5;10032041,47;10688602,92;11755301,49;
MG;3138906;Machacalis;2679775,13;2860966,94;3261967,69;3665469,06;3663562,37;;4067858,92;4048065,41;
MG;3139003;Machado;11591534,75;12038132,43;13959979,7;14718584,38;16973664,46;17935970,31;18935843,12;21722800,29;
MG;3139102;Madre de Deus de Minas;1770695,23;2102961,06;2268025,39;3228678,53;2833344,69;2751320,83;3166675,73;3325577,94;
MG;3139201;Malacacheta;5658738,65;6414307,02;5675747,38;6639844,6;;7966915,59;9152896,39;9500132,09;
MG;3139250;Mamonas;2321340,13;2528935,87;4061510,13;3323151,43;3195433,78;3917176,28;3840573,43;4122186,48;
MG;3139300;Manga;9395335,03;10218724,04;11649809,65;12662770,21;14238733,6;14147201,41;14767605,23;13800054,6;
MG;3139409;Manhuaçu;20522055,97;23637458,67;28380380,35;28667712,96;27567280,15;35525661,38;38139342,44;41452035,15;
MG;3139508;Manhumirim;8212081,72;8823597,73;11546537,66;12022088,08;12785377,55;14264256,79;14253837,96;;
MG;3139607;Mantena;8650744,97;9954843,02;13931995,91;13796986,8;15905173,27;14939761,86;;15448184,69;
MG;3139706;Maravilhas;3108474,31;3204986,66;3679472,67;4727088,41;5179069,78;5653084,94;6092673,32;5492223,63;
MG;3139805;Mar de Espanha;3047965,35;3142493,19;3666112,55;4004628,24;0;0;5484415,8;6091359,36;
MG;3139904;Maria da Fé;4799052,37;6204609,11;7076397,6;8336561,53;9252640,37;9966722,39;10031361,45;10279332,53;
MG;3140001;Mariana;36915802,38;40347244,24;50636436,79;62121698,28;74725470,81;72240923,32;68128657,41;61903650,3;
MG;3140100;Marilac;2124018,2;2353938,93;2987054,01;3470526,84;3551220,8;;3836400,64;3653730,51;
MG;3140159;Mário Campos;4198788,53;5361383,5;5502514,63;7180364,38;7959113,61;8990084,11;8440260,93;11473550,7;
MG;3140209;Maripá de Minas;2198662,43;3346930,33;2694398,24;3288222,01;3186879,93;3488858,29;3536158,62;3958935,28;
MG;3140308;Marliéria;2510260,85;2294422,9;2348926,54;3442411,7;3209813,35;3244888,56;3175004,88;3694808,17;
MG;3140407;Marmelópolis;1879948,86;1846178,42;2134942,97;2463031,67;2731010,41;2551142,34;2524203,34;2793787,71;
MG;3140506;Martinho Campos;5031017,93;6082048,09;8480137,54;9058081,19;7995156,63;7570341,17;8146239,93;8873750,73;
MG;3140530;Martins Soares;2926835,89;;3836360,74;4720342,4;5680843,71;5631299,28;5550227,69;6221329,67;
MG;3140555;Mata Verde;3702676,13;4680318,55;4621552,3;5038960,4;5434653,33;5400117,88;5517160,58;6364448,61;
MG;3140605;Materlândia;2497121,65;2939142,04;3749936,41;3483337,83;3873795,2;3918745,59;4525030,52;4350563,19;
MG;3140704;Mateus Leme;10512522,01;11417541,16;12634985,19;14360558,99;14750948,28;15005152,93;16098778,34;18721099,96;
MG;3140803;Matias Barbosa;6827458,65;7430875,86;8014289,53;9041622,91;9993853,05;9516748,93;10576664,9;9889540,5;
MG;3140852;Matias Cardoso;7030954,91;0;6359259,14;7065417,06;7086343,33;7142340,03;9148997,89;8541823,04;
MG;3140902;Matipó;4941582,31;5349968,76;6615927,74;8830639,72;;8099045,27;7798571,66;8952891,05;
MG;3141009;Mato Verde;2883688,26;3711027,34;4563675,54;4885194,21;5100257,1;4646083,1;5717989,08;7062853,54;
MG;3141108;Matozinhos;11802875,04;13697138,77;16376411,54;15097776,47;16771678,79;17897126,08;18034861,51;3648418,13;
MG;3141207;Matutina;1968937,09;2032498,24;2594752,24;2476433,2;3035412,68;3223302,09;2943419,51;3012493,06;
MG;3141306;Medeiros;2724733;3428801;4976356;4255061,32;4609349,14;4225638,27;4429255,26;;
MG;3141405;Medina;6069813,17;6495015,55;8227872,43;8777692,44;8752087,35;8676656,45;9450909,82;10292943,54;
MG;3141504;Mendes Pimentel;2937455,49;3064593,49;;3691366,58;3247068,54;3458567,82;3839044,61;4072372,6;
MG;3141603;Mercês;3758978,39;4256109,38;5080212,36;5794908,95;4958512,95;5979554,32;8133510,16;6942851,21;
MG;3141702;Mesquita;2583566,04;3340882,19;3604655,49;3470584,15;3794871,35;4182795,57;4318162,82;3782579,69;
MG;3141801;Minas Novas;10537251,67;14915230,11;13472396,6;15982184,36;15693249,85;15462242,36;16316399,1;17499878,84;
MG;3141900;Minduri;2192916,2;2388483,39;2649555,75;2363671,73;;2564966,23;2469310,17;2656073,34;
MG;3142007;Mirabela;4654017,69;4798778,61;5058406,34;5610355,67;6133850,48;6689040;7371287,97;8502151,87;
MG;3142106;Miradouro;4272198,77;5458343,87;6087516,34;5664888,41;6404403,3;6780377,4;7425200,29;6847162,16;
MG;3142205;Miraí;3951479,98;4881580,36;5556091,54;6216530,54;;6976876,46;7146371,32;7223433,85;
MG;3142254;Miravânia;2674814,81;3296025;5090404,71;4149796,6;5531482,28;4714910,31;4768564,42;4797519,7;
MG;3142304;Moeda;1969505,05;2469195,86;2022455,6;3252787,75;3426636,15;3536456,69;4334245,3;3925088,3;
MG;3142403;Moema;2388577,76;2496400,97;2727504,9;3157878,55;4181686,72;3682291,13;4393101,8;4567274,96;
MG;3142502;Monjolos;1483173,68;1673934,54;2022794,67;1870238,48;2214071,78;2494540,11;2746166,49;2527869,68;
MG;3142601;Monsenhor Paulo;3188082,18;3027937,05;4440053,36;4573478,35;5194696,96;5292025,71;5826470,2;7397319,84;
MG;3142700;Montalvânia;4403272,95;4832347,25;5518840,54;6317444,64;6486509,24;7540002,17;8869414,76;6808794,46;
MG;3142809;Monte Alegre de Minas;7789039,65;8688050,21;12063231,03;11688569,52;11546708,19;13122778,47;12877187,66;13327487,12;
MG;3142908;Monte Azul;5684955,6;5564353,72;7015029,54;5957961,53;6571404,15;8423157,61;8720324,95;8341450,37;
MG;3143005;Monte Belo;4809032,45;5570541,76;5009980,05;6420084,74;;6061191,51;6314413,17;6223615,93;
MG;3143104;Monte Carmelo;14880705,06;13878693,82;14382940,93;18856098,61;19401400,01;21624490,27;22906901,56;20821259,26;
MG;3143153;Monte Formoso;1613472,16;;;;3584789,58;3593492,7;4571944,76;4731252,18;
MG;3143203;Monte Santo de Minas;7860247,83;8942046,22;9327169,49;9671614,29;11023251,95;12232240,76;11782604,82;13653843,21;
MG;3143302;Montes Claros;79450760,13;96367917,81;107511102,41;118416861,68;156549246,23;175981990,54;211240217,79;168674441,82;
MG;3143401;Monte Sião;8402554,72;10863967,38;11880269,68;12884451,77;15372750,78;18438675,92;19736410,16;20353059,02;
MG;3143450;Montezuma;2382895,26;3154570,67;5592154,5;4356314,69;3700594,69;4597055,57;4521320,87;4884305,26;
MG;3143500;Morada Nova de Minas;6060933,96;5815232,7;7218998,11;7571265,35;7177422,99;6708152,86;8075214,72;9713066,78;
MG;3143609;Morro da Garça;2678961,52;3657002,29;3358559,61;3549340,36;4229431,17;4130481,36;4428826,83;4227880,72;
MG;3143708;Morro do Pilar;1366134,21;1563293,52;2383735,73;3103920,51;2834250,23;;1955860,74;2143996,49;
MG;3143807;Munhoz;1797164,08;1853276,75;2485663,55;3175533,14;3018668,02;3419772,74;3396002,29;3757624,63;
MG;3143906;Muriaé;27538088,87;28266466,81;31467394,23;33195831,26;40007658,46;44566318,89;46023618,96;50552843,16;
MG;3144003;Mutum;6231205,56;6731190,06;7244377,19;7705060,03;10020537,97;9202880,24;11094192,62;11823711,28;
MG;3144102;Muzambinho;6179148,49;9841975,3;8158267,6;9007292,08;9347124,14;9979204,97;;11467447,99;
MG;3144201;Nacip Raydan;1613449,87;1846135,94;2078176,03;2461463,82;2613238,93;;2730008,28;2269690,77;
MG;3144300;Nanuque;8601857,55;9370827,99;12278579,63;12766161,23;;13972540,89;14871153,64;13622393,53;
MG;3144359;Naque;3084227,25;3146225,73;4125811,01;4031039,31;4453439,96;4088803,25;4752179,31;4669147,6;
MG;3144375;Natalândia;2264422,27;2676362,73;2950900,74;3762788,77;3815693,85;3284258,91;3859100,18;3446860,23;
MG;3144409;Natércia;1950145,14;2020620,93;2598010,61;2654558,62;;2657994,96;3230739,02;3931772,64;
MG;3144508;Nazareno;3430262;2996379;3684610,16;3700860,72;4757431,37;4154806,67;4756886,27;5425758,48;
MG;3144607;Nepomuceno;6687651,79;8896452,92;9013851,13;10482645,3;11564230,56;10218670,81;12518002,35;11349638,96;
MG;3144656;Ninheira;3540789,57;4563836,1;5062743,54;5740228,56;6074742,15;6617448,96;6783702,74;7245134,05;
MG;3144672;Nova Belém;1525380,6;2401044,6;2362210,43;2897294,72;;3699357,41;3764599,02;3969145,88;
MG;3144706;Nova Era;6543276,74;7798673,69;8598705,84;9837092,3;11095623,71;11446955,23;9476185,62;10074172,27;
MG;3144805;Nova Lima;60136266,67;77889630,19;108987017,39;123573633,79;157323231,1;135064066,8;126473920,19;120135871,08;
MG;3144904;Nova Módica;2302762,4;2247482,76;2353066,22;2596296,43;3343597,07;3232098,3;3202233,71;0;
MG;3145000;Nova Ponte;6783235,79;9508936,63;11154868,66;10953163,26;13822322,03;12849349,64;16593200,14;15057942,62;
MG;3145059;Nova Porteirinha;2848814,09;3317221,08;3543278,09;3622981,31;4518830,49;4971098,62;5232006;5053805,09;
MG;3145109;Nova Resende;4319407,49;5357773,14;6771903,4;6932956,9;7347553,49;8901412,45;8786189,8;10189801,94;
MG;3145208;Nova Serrana;23981383,64;29038386,09;37906929,79;39225109,72;54822754,47;49789610,97;58015437,75;63054309,18;
MG;3145307;Novo Cruzeiro;10418568,51;12351086,29;14658240,48;15227971,61;18303478,57;18170669,47;21348741,16;21884444,59;
MG;3145356;Novo Oriente de Minas;4340805,01;4438885,1;4464477,37;7201387,81;6347716,65;6374009,22;7085312,98;7652720,34;
MG;3145372;Novorizonte;2667648,76;2962700,91;3544118,99;3393230,66;3689217,81;4182992,56;4259687,6;4381290,89;
MG;3145406;Olaria;1615518,07;1833782,11;2240062,97;2530620;2768139,93;2324410,94;2315838,61;2359139,59;
MG;3145455;Olhos-d'Água;3615445,05;4265027,49;4437305,31;4784304,15;5830167,97;5545339;5737262,86;6087977,09;
MG;3145505;Olímpio Noronha;1971491,96;2099675,2;2093709,98;2120257,38;2501478,15;2219589,79;2796937,23;2516415,98;
MG;3145604;Oliveira;10300351,65;12400272,78;13607161,39;16170355,07;16682468,48;15757081,37;17816163,02;17467180,6;
MG;3145703;Oliveira Fortes;1638891,34;1743161,28;1999616,91;;2641719,79;2165229,89;2502211,92;2764787,38;
MG;3145802;Onça de Pitangui;1461488,36;1663716,82;2259261,78;1859783,16;;2384538,07;2446298,89;2525054,71;
MG;3145851;Oratórios;2900391,19;3346982,47;3258755,74;;;3959724,36;4475410;4690379,25;
MG;3145877;Orizânia;4094893,34;4995648,41;;5559536,32;6773638,25;6593044,86;6779326,64;6936850,92;
MG;3145901;Ouro Branco;19523535,26;23445093,78;24041046,73;28013653,52;31039823,57;30285071,16;30958929,87;32007111,8;
MG;3146008;Ouro Fino;8623314,32;8721083,86;9038589,03;9819883;12676612,03;12258576,1;13482937,64;14550791,27;
MG;3146107;Ouro Preto;42797262,96;52501325,99;65102968,75;76059048,13;80650337,17;76227315,56;77874727,26;73554591,61;
MG;3146206;Ouro Verde de Minas;2882545,53;3521476,52;3255303,61;3585063,34;4920217,98;4286222,65;5023795,51;4567631,02;
MG;3146255;Padre Carvalho;2734911,8;2691106,77;3104191,55;3753524,14;4395566,48;3717324,87;5054469,16;4780735,04;
MG;3146305;Padre Paraíso;6623748,74;7024190,55;8302222,02;10392105,42;9871756,07;10717469,29;10535687,63;10430132,97;
MG;3146404;Paineiras;2244350,05;2500005,77;3245605,41;3050050,41;3580029,51;2988709,05;3402794,86;3281209,63;
MG;3146503;Pains;3348255;4286727;4768681;5151450,18;6217199,27;6217199,27;6953950,2;7219217,4;
MG;3146552;Pai Pedro;3549711,05;4089807,28;5432480,28;5008854,15;4815606,66;6708665,3;6407740,92;7708396,96;
MG;3146602;Paiva;1283675,42;1559664,42;1575628,17;1617441,24;;1790116,85;2046743,64;2115392,41;
MG;3146701;Palma;2216074,6;2267336,46;2612948,65;2670519,57;3490279,25;3283961,97;3426712,71;4048889,56;
MG;3146750;Palmópolis;1799995,38;2229595,65;2614307,05;2678757,77;3588341,62;3346642,17;3516517,14;3858272,69;
MG;3146909;Papagaios;5709951,84;6149781,06;6825120,51;7141372,18;7550632,19;7837780,05;8754754,26;9079300,56;
MG;3147006;Paracatu;29682517,4;37307362,57;44847057,96;41489901,84;46559050,62;49038619,53;57577222,87;58119889,38;
MG;3147105;Pará de Minas;22560572,83;29052660,27;29996571,7;34418660,52;37515847,14;40103952,62;39437599,2;42245677,9;
MG;3147204;Paraguaçu;4391239,97;5528694,33;7439144,37;8334984,39;9991624,48;9710952,15;11219112,33;11843058,11;
MG;3147303;Paraisópolis;7278150,13;7512098,11;7788076,69;9418610,79;9417676,39;9449779,53;12279601,46;11377862,51;
MG;3147402;Paraopeba;8633766,99;10514429,15;9949843;10475100,43;12323136,28;12980297,97;14110096,82;13720854,91;
MG;3147501;Passabém;848347,07;1046710,77;1707684,13;1762240,75;1944477,27;1415872,53;1785013,83;1758611,7;
MG;3147600;Passa Quatro;3765873,1;4282700,61;4539614,52;5409175,73;4919509,04;5222961,79;5794456,66;5856571,85;
MG;3147709;Passa Tempo;2467426,78;2713601,64;3508441,18;3109253,35;3757548,39;3817451,04;4189031,4;4258973,61;
MG;3147808;Passa-Vinte;1710415,9;2105533,08;;;2478435,27;2402447,99;2873767,69;2702288,07;
MG;3147907;Passos;21085528,88;25059544,21;27983250,94;35760117,26;41235761,52;45658790,17;48322490,38;53702181,8;
MG;3147956;Patis;2891209,46;3290266,65;3365856,14;3958945,91;4376275,42;4212317,27;4429152,6;4368796,14;
