Despesas por função - saúde e saneamento - municipal
Sigla;Código;Município;2010;2011;2012;2013;2014;2015;2016;2017;
MG;3144003;Mutum;7782833,15;8848632,29;9153475,73;10633605,56;12383250,37;14170240,48;14123028,49;15940441,72;
MG;3144102;Muzambinho;5154471,09;5876596,55;7125426,89;7518690,33;8771162,35;10631779,38;;11171849,95;
MG;3144201;Nacip Raydan;1630808,76;2335554,79;1834786,15;2461068,57;3059457,16;;3392470,33;2857363,25;
MG;3144300;Nanuque;14726953,83;12719667,17;16188065,37;16812576,15;;21566627,07;24526044,48;27816376,39;
MG;3144359;Naque;2001289,37;2027739,81;2333324,55;2875729,31;3592060,24;3455959,92;3866043,67;3655365,26;
MG;3144375;Natalândia;1863874,56;2069243,38;2385048,81;2730803,41;3176030,91;2720254,34;3058171,21;3177925,44;
MG;3144409;Natércia;2726775,93;3005398,29;3297085,47;3667571,06;;3729331,13;4181534,65;4832991,88;
MG;3144508;Nazareno;2406780;2812981;4178163,27;3704786,41;5287261,79;5937718,04;5658905,26;6391392,15;
MG;3144607;Nepomuceno;9341744,33;10563545,63;11085003,96;16609171,15;14209518,1;12970445,28;13897876,93;16470986,92;
MG;3144656;Ninheira;3999282,06;4422097,92;8163185,48;9011959,94;6753892,91;6998964,14;7888784,16;7511213,57;
MG;3144672;Nova Belém;1608240,2;2315571,79;2372642,03;2324935,3;;3396940,84;3630654,02;4235438,21;
MG;3144706;Nova Era;7080044,44;8354386,1;9404505,99;11370065,35;14381966,28;12945507,76;12833118,14;14732000,2;
MG;3144805;Nova Lima;49068859,18;59036220,64;76501374,57;90434929,95;127832241,9;128296113,27;116571539,21;121510254,81;
MG;3144904;Nova Módica;1991743;2550978,61;2655530,65;2771486,69;3742064,3;3054894,27;3354793,57;0;
MG;3145000;Nova Ponte;7688069,82;8997738,58;12065298,93;10955201,25;10606750,55;11673777,97;13198806,19;14883819,09;
MG;3145059;Nova Porteirinha;2112834,53;2444738,23;3014132,22;2537297;4194155,5;4400084,29;4185758,48;4307591,2;
MG;3145109;Nova Resende;6163733,76;6890253,12;7584467,59;7873611,85;8613068,39;8908364,25;9627578,01;10939924,19;
MG;3145208;Nova Serrana;16433763,45;26181205,44;46804264,17;32907235,25;40067250,94;38683019,33;37882566,53;48573635,92;
MG;3145307;Novo Cruzeiro;7481775,46;7992692,17;9890492,69;10962287,45;11864212,65;12265246,05;16474614,43;19183670,42;
MG;3145356;Novo Oriente de Minas;3341210,33;3486027,26;4374985,26;4556691,85;5588275,26;4897773,29;5701410,09;5865310,9;
MG;3145372;Novorizonte;2440576,84;2452741,75;2858563,54;3429854,97;3226703,39;3548135,46;3619545,47;3661534,42;
MG;3145406;Olaria;1353448,74;1603811,38;2056351,62;2284595,48;3040223,7;2487102,67;2889616,75;2892761,75;
MG;3145455;Olhos-d'Água;2099277,05;2598111,39;3219548,55;3213074,45;5404039,51;3530784,56;3807167,22;4036116,73;
MG;3145505;Olímpio Noronha;1999080,89;1942409,64;2459093,22;2363748,53;3008904,18;2564507,21;3123918,03;3247113,22;
MG;3145604;Oliveira;14084892,48;16231751,63;17876009,08;24100747,86;31316395,79;36091937,75;32510219,14;36461921,64;
MG;3145703;Oliveira Fortes;1470463,71;1615189,62;1732640,97;;2149877,54;1988822,05;1991564,61;2667432,57;
MG;3145802;Onça de Pitangui;1712225,8;2007825,88;2234211,59;2996254,6;;2925623,9;3506932,34;3864094,77;
MG;3145851;Oratórios;2086637,76;2362963,9;2812801,04;;;2598001,57;3626350,93;3896096,1;
MG;3145877;Orizânia;2214210,87;2834745,05;;4298856,73;5874607,76;4887915,08;4572803,07;4444356,86;
MG;3145901;Ouro Branco;21033667,76;24894327,4;24889667,67;31002396,29;36346266,08;34772336,04;31346156,17;33653113,08;
MG;3146008;Ouro Fino;12143236,68;12418064,27;12435931,04;13018844,85;16714250,09;18298633,25;17812386,87;18347778,26;
MG;3146107;Ouro Preto;51440290,67;60179684,25;75366473,5;83884989,99;104198563,83;101693467,9;107204823,42;104727988,49;
MG;3146206;Ouro Verde de Minas;1937947,3;2076543,18;2438215,57;2708082,4;2554862,11;2338860,62;2842694,95;2880471,98;
MG;3146255;Padre Carvalho;2378724,14;2501284,34;2845750,83;2723430,67;3450910,77;2749150,66;3520110,82;3332731,85;
MG;3146305;Padre Paraíso;6111758,87;6641105,69;7819258,4;8856673,17;10887079,21;13407281,39;11971418,75;11781123,08;
MG;3146404;Paineiras;2876539,49;2319051,97;3358717,04;3626301,73;4989717,42;3704054,03;4974190,1;3768885,84;
MG;3146503;Pains;3811961;4314543;4991201;5894030,26;7508098,51;7508098,51;10596747,62;11555824,6;
MG;3146552;Pai Pedro;2309930,39;1988307,38;3420592,99;3173371,56;3823317,05;4393725,62;4240381,72;4402224,1;
MG;3146602;Paiva;1458234,56;1653487,88;1958458,07;2115246,89;;2649073,99;2852631,22;3018370,17;
MG;3146701;Palma;2273606,65;2498056,76;2677506,39;3149281,27;4268537,96;3440698,92;4319885,79;4185509,75;
MG;3146750;Palmópolis;2308872,72;2476380,44;2840472,87;3371233,34;4413492,63;5336924,86;4943692,66;4226435,82;
MG;3146909;Papagaios;6745063,54;7408236,09;8572423,76;8240728,19;9507124,08;9591204,75;10134540,15;10593070,97;
MG;3147006;Paracatu;36430120,06;42643701,45;47913289,38;49252357,48;68683768,92;74808905,26;89263738,67;91058585,03;
MG;3147105;Pará de Minas;24701918,1;31121450,44;36561505,67;41684655,11;53182647,28;68678420,4;74153989,25;70144823,1;
MG;3147204;Paraguaçu;5831468,69;6052057,41;8519088,42;9689305,11;11257295,4;11219465,59;12491199,51;14999428,72;
MG;3147303;Paraisópolis;7319176,47;8017555,63;9343355,13;9254830,56;11284147,35;13094951,93;13725640,26;13711567,28;
MG;3147402;Paraopeba;5298381,73;5660637,04;6163098,78;6495412,28;7859892,87;8812912,27;11134466,1;11241621,2;
MG;3147501;Passabém;1964894,34;2057370,62;2526737,26;2644885,87;2885167,2;3263929,82;2961303,78;3215983,01;
MG;3147600;Passa Quatro;5800228,74;6360764,73;10728946,78;8648776,77;11779338,23;14835997,34;16869848,85;13284590,74;
MG;3147709;Passa Tempo;2660816,89;3226267,57;3280464,19;3241989,4;4550996,8;5082727,14;5718140,17;5677270,71;
MG;3147808;Passa-Vinte;1632868,61;1789892,58;;;2627905,36;2325485,91;2482926,25;2686643,4;
MG;3147907;Passos;36677902,29;48618552,35;48557353,03;57166136,4;71814194,49;68658468,08;77046172,46;77934513,49;
MG;3147956;Patis;1759715,01;2460574,78;2200563,85;2997681,77;2918507,43;3125436,09;3580915,13;3418887,29;
MG;3148004;Patos de Minas;74804328,75;93220634,11;104458447,64;99459720,42;131871160,7;150748189;157967091,15;148880342,22;
MG;3148103;Patrocínio;43949797,71;47789331,95;52052161,13;59770493,35;70836310,97;81709065,21;66474933,81;86157271,03;
MG;3148202;Patrocínio do Muriaé;2126563,75;2487722,83;2507844,03;3134462,37;2871563,53;3119527,01;3300007,65;4295400,29;
MG;3148301;Paula Cândido;3520036,65;3687640,87;4284760,8;5721328,31;6733728,19;6020824,7;6766769,28;6739272,55;
MG;3148400;Paulistas;1906127,8;2204530,27;;2472675,93;2327771,15;2465223,13;3012563,91;2896922,82;
MG;3148509;Pavão;2873965,74;3475999,04;3660486,11;3732187,71;4046013,22;3633790,17;4037344,79;4248358,67;
MG;3148608;Peçanha;4578181,11;4610201,46;5078597,11;6562865,24;6227061,46;;;;
MG;3148707;Pedra Azul;6626704,08;7151545,85;7844209,38;8864947,81;11311576,72;12908154,14;11604604,19;12105774,39;
MG;3148756;Pedra Bonita;2883621,19;2937458,09;4441197,42;3976917,6;4972866,22;3667201,59;4535027,53;3862332,27;
MG;3148806;Pedra do Anta;1977921,64;2520697,8;2574022,32;2561898,96;3305063,37;3331122,47;3962299,43;4444477,14;
MG;3148905;Pedra do Indaiá;1793082,9;2043813,86;4534541,58;3007165,95;3233982,32;4178917,32;4064741,86;4254455,89;
MG;3149002;Pedra Dourada;1832439,35;1992248,52;2342123,98;2811336,11;3206608,05;2267871,57;3102916,34;2687662,92;
MG;3149101;Pedralva;4170731,36;3744022,58;4370020,18;4709448,62;5687630,88;5546580,63;6077228,75;7220516,85;
MG;3149150;Pedras de Maria da Cruz;3360414,1;3375002,17;3619945;5044045,66;5517432,78;6184359,11;5848882,83;5190085,94;
MG;3149200;Pedrinópolis;2521881,8;2754201,64;;3571838,38;4126632,37;4113471,79;4587070,73;5032512,32;
MG;3149309;Pedro Leopoldo;22730005,02;31936049,73;44146607,07;37420225,22;48859435,37;51567359,06;52986711,52;53654210,56;
MG;3149408;Pedro Teixeira;1703327,56;1976981,52;2023934,76;2285495,53;3047766;2877551,5;3079330,48;3180114,1;
MG;3149507;Pequeri;1844848,86;2201107,83;2823886,78;2470120,84;3296122,77;2730387,28;3244283,48;3396082,11;
MG;3149606;Pequi;2376845,47;1902161,33;3381147,52;2768118,15;3688551,18;4274975,5;4775302,25;4349228,56;
MG;3149705;Perdigão;2669120,15;2906002,92;3509794,88;3773082,32;4932350,52;4163611,46;4596513,32;5002233,62;
MG;3149804;Perdizes;6679835,67;7526012,08;9019992,75;10518010,09;11742638,55;12600936,48;13583677,86;14280149,42;
MG;3149903;Perdões;7316611,39;7517836,69;8655491,83;12094104,12;9932793,08;10326307,33;10298174,78;11955915,95;
MG;3149952;Periquito;2571023,83;2849602,34;3079613,01;3114957,9;4113679,36;4415151,74;4406090,38;4563301,48;
MG;3150000;Pescador;1931014,27;2159931,34;2969479,78;3329851,39;3481414,87;3500037,39;4255122,43;3747132,82;
MG;3150109;Piau;1656307,5;2920276,45;2320444,99;1919779,1;2181575,16;2680071,58;3447025,1;3322118,95;
MG;3150158;Piedade de Caratinga;2979914,62;3580084,7;4346363,31;4630848,97;5294968,61;5428555,34;5600192,18;6512020,65;
MG;3150208;Piedade de Ponte Nova;1702951,71;2162095,44;2972543,67;3177836,54;3556665,2;3041246,91;2992510,1;2830121,44;
MG;3150307;Piedade do Rio Grande;2524347,91;2812396,51;4870711,68;3226179,28;3372571,88;3828023,45;4606429,46;4518211,97;
MG;3150406;Piedade dos Gerais;1871245,88;2226900,24;2867249,35;2939427,99;3227718,2;3242873,24;3501183,08;4172084,1;
MG;3150505;Pimenta;4615751;4627157;5017423;4848685,15;6050732,94;6303302,55;7397436,65;7792290,12;
MG;3150539;Pingo-d'Água;3044498,37;2670168,25;3082792,83;2839869,16;2721776,14;2329045,49;2995522,48;3454758,61;
MG;3150570;Pintópolis;3745978,23;3841180,64;3241927,26;3058276;3452724,88;3507249,66;3268284,86;3773335,38;
MG;3150604;Piracema;3015985,58;348420,59;3698111,67;3500371,69;3905207,94;3911500,12;4239627,15;4753080,6;
MG;3150703;Pirajuba;2655333,46;3452330,78;3593897,64;3948565,58;5097671,99;4866322,34;5080574,07;5973486,96;
MG;3150802;Piranga;5244332;6243922,53;7258983,74;6783645,05;8564218,2;9032030,2;9803361,71;11161529,21;
MG;3150901;Piranguçu;2499843,02;1917145,35;2430297,43;2588681,06;3272572,88;3413790,77;4253447,35;4723912,49;
MG;3151008;Piranguinho;2635229,97;2804056,59;3559365,02;3743732,37;4410270,96;4424733,77;4488034,72;5319230,45;
MG;3151107;Pirapetinga;6698583,54;7204362,67;7571245,43;9179528,87;9611412,88;9147887,77;10669666,78;11781058,41;
MG;3151206;Pirapora;30246502,36;30312608,69;41284576,08;48479124,61;;57139408,45;61894118,59;63489731,86;
MG;3151305;Piraúba;3030362,62;3485567,28;3990618,93;4146628,96;4415352,87;4191392,01;4671785,26;6101719,54;
MG;3151404;Pitangui;7047512,95;6736609,78;8444317,77;9213524,75;11374484,35;13251355,64;13542653,55;14597270,3;
MG;3151503;Piumhi;15895811;15801551;20304185;21415870,33;25271712,98;24599258,72;27906847,46;28884027,95;
MG;3151602;Planura;4760054,43;4939422,61;5996981,1;6235249,95;8053001,11;7440156,13;8491405,98;9508046;
MG;3151701;Poço Fundo;4447527,66;4899064,59;5222999,52;5268562,14;8102466,4;8781979,45;10184542,15;11369735,95;
MG;3151800;Poços de Caldas;136188810,83;156709617,74;191625048,94;198226374,7;209700902,75;220979022,78;236255848,77;258219062,79;
MG;3151909;Pocrane;2632757,11;3056723,82;3209451,22;3504475,46;3899570,38;4219622,99;4940559,48;4368299,92;
MG;3152006;Pompéu;10440519,58;11504888,98;13639395,69;16106402,8;15438231,66;16443135,14;19138415,23;20266543,47;
MG;3152105;Ponte Nova;46894048,55;50098337,92;57959156,35;67200503,58;79162335,93;90368249,69;82733875,95;86616089,46;
MG;3152131;Ponto Chique;1991219,53;2536872,81;2812122,72;2535989,54;3447502,12;3139887,02;3408905,72;4351361,19;
MG;3152170;Ponto dos Volantes;4045441,83;4703381,75;5642839,99;5813751,16;6457053,92;6263099,38;6973229,78;5910712,91;
MG;3152204;Porteirinha;9846784,74;9552674,06;13422447,45;14870160,95;15016585,53;19262179,5;18267620,42;18669491,17;
MG;3152303;Porto Firme;3512034,75;3522477,43;4719960,67;5442693,23;5143874,03;5645276,7;5907406,96;6693651,4;
MG;3152402;Poté;4703237,75;5498201,11;6510815,73;6289309,96;7648809,87;10347213,48;13718809,36;12715022,02;
MG;3152501;Pouso Alegre;30336068,96;34951040,1;39597750,85;52835470,63;81583044,33;111566272;111686770,61;124028367;
MG;3152600;Pouso Alto;2296744,76;2589732,77;3051670,66;3284687,67;4594514,75;4032836,53;5059480,95;5468821,23;
MG;3152709;Prados;2518333,45;2402428,34;2738313,64;3183273,48;3503925,29;3716343,23;4081689,54;4309364,42;
MG;3152808;Prata;9741710,19;10124436,24;15258061,65;17721548,04;19110937,75;18483790,56;21856442,98;22274934,52;
MG;3152907;Pratápolis;5230266,28;5362280,43;6506051,48;6015000,32;6726460,99;7642003,68;7960534,23;8224351,14;
MG;3153004;Pratinha;1963397,29;2160721,44;2644990,04;2450964,3;3860170,86;3215583,41;3338113,6;3557614,54;
MG;3153103;Presidente Bernardes;3123688,03;3139404,81;4797793,36;3382507,67;;5065720,29;4732314,81;5171404,57;
MG;3153202;Presidente Juscelino;1807391,43;2082162;2370978,14;2454568,77;3304418,29;3390541,46;3696069,69;3987865,46;
MG;3153301;Presidente Kubitschek;1847589,88;2257715,98;2547198,25;2769409,8;2605790,48;2241198,49;2756193,69;3232066,84;
MG;3153400;Presidente Olegário;7803520,02;7423991,25;9557913,08;9340898,86;12918892,56;15631795,81;11542616,81;12211417,21;
MG;3153509;Alto Jequitibá;2762314,6;3074022,12;3933975,76;4154674,79;4631784,62;4681084,4;;4657359,71;
MG;3153608;Prudente de Morais;4293928,28;3588096,83;3816637,48;3280591,61;4666537,83;5139834,14;5626104,78;5567845,01;
MG;3153707;Quartel Geral;1901441,32;2300303,23;2023961,78;2658094,73;2744834,49;2762633,31;2962311,66;4582474,65;
MG;3153806;Queluzito;1654016,63;;2237303,65;1882460,5;2432833,75;2149774,56;2577171,54;2873384,74;
MG;3153905;Raposos;2952963,83;3689254,12;5746992,32;6416899,79;8166248,24;6639476,77;6639190,72;7262553,33;
MG;3154002;Raul Soares;8913344,93;9765323,22;10234004,48;14554682,36;16147821,33;14664566,46;14909397,02;17041684,65;
MG;3154101;Recreio;4365339,4;0;5082671,66;4381989,86;5907242,95;5782425,27;5662852,53;7358203,02;
MG;3154150;Reduto;2546663,21;2750166,18;2586494,25;3294217,02;4427151,42;4344973,25;5090300,63;4986003,91;
MG;3154200;Resende Costa;2447471,57;2601768,01;3019083,58;3205907,46;5211253,87;4506772,53;4439553,67;4953695,17;
MG;3154309;Resplendor;5199823,01;6564620,19;6209014,68;7593228,16;10508548,48;12629455,3;11074933,61;12466708,96;
MG;3154408;Ressaquinha;1966129,07;2338987,75;2895442,72;2467695,87;3183455,44;3368113,46;3478455,63;3916141,37;
MG;3154457;Riachinho;3175214,8;3413544,37;3520040,08;3549451,22;;4684310,76;5192770,04;5854745,64;
MG;3154507;Riacho dos Machados;2635784,25;;3469515,6;;;4843646,17;4790492,42;4901569,91;
MG;3154606;Ribeirão das Neves;87510106,09;99229031,86;113200425,78;118433114,5;130929659,85;144482463,14;140546218,25;142306513,1;
MG;3154705;Ribeirão Vermelho;2433227,21;2018326,85;2954675,82;3360989,13;;3895462,22;4312306,81;4348862,61;
MG;3154804;Rio Acima;7776061,46;9206931,15;10472024,65;;;11838485,6;12736564,41;11168688,03;
MG;3154903;Rio Casca;4848226,47;4859786,26;4777746;5505531,98;6496439,37;6471584,21;7300777,35;7216389,39;
MG;3155009;Rio Doce;1671049,32;1898124,1;2234302,06;2686019,12;2988157,8;2732954,24;3329694,49;4630915,5;
MG;3155108;Rio do Prado;2308100,52;2754083,83;3015896,95;2792303,35;3242412,16;3622043,72;3897592,71;4273595,42;
MG;3155207;Rio Espera;2058336,95;2271564,83;2000837,97;3491454,68;3901790,36;3433114,48;4170590,19;4205141,22;
MG;3155306;Rio Manso;1812721,55;2198430,81;2729052,41;;3581224,21;3381132,41;3374569,09;3561267,07;
MG;3155405;Rio Novo;4023598,2;3994512,93;4669138,19;4953362,76;5757242,9;5514062,38;6078220,62;7611139,99;
MG;3155504;Rio Paranaíba;4844076;7109917;7045840;7888859,59;8709216,54;10345257,96;11020395,87;10004116,34;
MG;3155603;Rio Pardo de Minas;7629110,2;9912421,58;9938198,08;10816105;12185210,86;14243029,41;14613367,11;14552911,4;
MG;3155702;Rio Piracicaba;4226461,07;5724108,75;5661302,84;6897356,36;;8215130,91;9856368,55;9702769,9;
MG;3155801;Rio Pomba;4325907,97;4805320,85;5732422,94;5796835,87;9453258,7;9492501,96;10051185,48;10066269,42;
MG;3155900;Rio Preto;2724426,67;;;3734484,91;4362052,9;4353895,14;4636632,5;4103098,72;
MG;3156007;Rio Vermelho;3505619,24;3108548;5157607,42;5875479,01;7097049,04;8985214,06;7613082,09;7468191,46;
MG;3156106;Ritápolis;1696122;1734805;2019153;2307278,37;3346491,24;2903948,95;;0;
MG;3156205;Rochedo de Minas;1449251,87;;;2049245,51;2275104,36;2438847,42;2834884,15;2825152,31;
MG;3156304;Rodeiro;2444938,93;2785603,21;3075285,29;3744824,28;5848002,54;4513778,2;4958733,14;5611072,78;
MG;3156403;Romaria;2574661,73;2710029,12;3036930;2871197,23;3536881,98;3433788,78;3688984,43;3410626,92;
MG;3156452;Rosário da Limeira;1853818,16;2257332,36;2641719,7;2431447,49;4007628,15;3259417,8;3694976,76;4199139,15;
MG;3156502;Rubelita;3096878,67;2860139,09;2604668,73;3932872,54;4980224,02;5506191,08;4449637,48;4738833,68;
MG;3156601;Rubim;3218824,22;2911033,42;6386768;3928199,24;4687118,5;5178465,8;5271400,94;5310935,2;
MG;3156700;Sabará;27049793,43;32057600,95;37935442,16;36750837,84;52965240,46;56479191,27;50298267,99;;
MG;3156809;Sabinópolis;6607486,27;8201051,53;6613606,88;7876329,14;9024279,82;9659990,72;10057557,29;9873380,05;
MG;3156908;Sacramento;16673316,76;17032043,96;20832771,71;22771887,15;20899418,54;26429640,81;26109767,55;31131655,69;
MG;3157005;Salinas;14215382,71;16529301,25;18631319,65;21894569,3;;23487993,66;26292603,96;28002776,98;
MG;3157104;Salto da Divisa;3479709,94;4193429,43;5049681,23;4962689,73;5108691,31;5513753;5920415,83;6524755;
MG;3157203;Santa Bárbara;9373226;11545681;14038436,89;18115930,08;28122983,91;25092610,3;29044661,64;27738715,71;
MG;3157252;Santa Bárbara do Leste;2135672,75;2503679,21;2834893,89;2869205,33;2891683,68;2993888,61;3721435,69;3311455,75;
MG;3157278;Santa Bárbara do Monte Verde;1988365,46;2164277,81;2471866,49;2534056,79;2981593,05;2916090,47;2959537,45;3249743,49;
MG;3157302;Santa Bárbara do Tugúrio;1895157,98;2121459,27;2511952,27;2445859,72;;3082433,22;3034745,51;3689714,28;
MG;3157336;Santa Cruz de Minas;2113284,03;2199855,69;2269281,48;2677084,2;3452912,11;3644157,5;3871997,93;4524008,18;
MG;3157377;Santa Cruz de Salinas;2340178,8;2413315,52;2692784,87;2649676,02;2913551,06;3426890,26;3741489,83;3659956,5;
MG;3157401;Santa Cruz do Escalvado;2593204,38;2689934,38;3513056,08;3704770,3;4106030,44;3937374,23;4478361,81;5066733,93;
MG;3157500;Santa Efigênia de Minas;1849538,87;1922012,27;2234151,7;2794385,84;3480195,17;3723305,99;3694713,02;3208587,38;
MG;3157609;Santa Fé de Minas;2327303,19;2838423,82;2775792,52;2871796,03;3037452,38;3333272,54;3641701,03;3853993,6;
MG;3157658;Santa Helena de Minas;2696421,15;2670486,64;2785267,6;2562668,77;4004682,28;3472122,98;3792716,44;4362984,76;
MG;3157708;Santa Juliana;5031204,57;5830099,51;7604424,29;8511624,8;9724479,38;9862310,16;9931799,43;11640662,26;
MG;3157807;Santa Luzia;63469079,23;70132068,72;85382715,99;64009550,1;69692428,48;79343421,57;91174379,66;102382039,5;
MG;3157906;Santa Margarida;5936170,51;6711891,22;7977387,72;7729532,54;10250468,77;9630941,31;9900297,49;9900297,49;
MG;3158003;Santa Maria de Itabira;3959210,12;4669080,28;5136255,27;5097385,82;5356947,77;5381401,69;4757068;8279272,82;
MG;3158102;Santa Maria do Salto;1980105,75;2788224,44;;2903146,69;3467187,14;3458124,19;3652149,99;4366771,95;
MG;3158201;Santa Maria do Suaçuí;5043333,29;4762078,02;5080367,68;5372446,17;4867840;4981438,85;6432969,85;6750954,26;
MG;3158300;Santana da Vargem;2445538,78;2579752,98;3344170,3;3874021,18;5720995,39;4972183,31;5410564,25;5738622,2;
MG;3158409;Santana de Cataguases;1755118,55;2055754,16;2533580,39;;3597408,55;2901677,01;2909945,91;3683292,18;
MG;3158508;Santana de Pirapama;2776818,32;3139652,2;3460472,34;3684605,11;4797193,43;5335256,33;4759100,56;4655658,92;
MG;3158607;Santana do Deserto;2262408,82;2434959,48;2832536,84;3069865,17;3370985,43;3616202,39;4010256,33;4308813,13;
MG;3158706;Santana do Garambéu;1527773,73;1925986,94;2622876,3;2958913,04;3079842,25;3158707,14;3618325,12;4097292,67;
MG;3158805;Santana do Jacaré;1852832,63;;;2798980,76;3807136,37;3166819,33;3431788,8;3820628,59;
